date,배추_거래량(kg),배추_가격(원/kg),양파_거래량(kg),양파_가격(원/kg),마늘_거래량(kg),마늘_가격(원/kg),깻잎_거래량(kg),깻잎_가격(원/kg),대파_거래량(kg),대파_가격(원/kg),상추_거래량(kg),상추_가격(원/kg),양상추_거래량(kg),양상추_가격(원/kg),무_거래량(kg),무_가격(원/kg),시금치_거래량(kg),시금치_가격(원/kg),Unnamed: 0
20210630,5175.0,1040.0,5650.0,517.0,2334.2,4927.0,3063.0,3739.0,1136.8,692.0,2854.0,2711.0,855.9,1184.0,3257.94,687.0,1234.0,2828.0,0.0
20210701,4640.0,1060.0,4083.5,548.0,2056.0,4923.0,2923.0,3454.0,956.8,706.0,2812.0,2540.0,704.4,1448.0,3058.14,728.0,1170.0,2607.0,0.0
20210702,5304.0,1045.0,4254.0,771.0,2137.0,4684.0,2860.0,3944.0,1076.8,708.0,2854.0,2999.0,757.4,1528.0,2578.14,854.0,1058.5,2614.0,0.0
20210703,4833.0,1161.0,4866.5,548.0,2056.0,4908.0,3228.5,4511.0,930.0,860.0,3048.0,3801.0,810.5,2436.0,2511.54,888.0,1035.0,2714.0,0.0
20210704,,,,,,,,,,,,,,,,,,,0.0
20210705,4216.0,1478.0,3948.5,644.0,1970.3,5126.0,3602.0,4410.0,949.6,1506.0,3168.0,3616.0,972.3,2644.0,2968.94,922.0,1157.4,3873.0,0.0
20210706,6371.0,1094.0,4551.0,661.0,2405.0,4965.0,2993.0,3838.0,1234.8,970.0,2846.0,3458.0,1201.4,1409.0,3697.78,807.0,1122.0,3018.0,0.0
20210707,6611.0,964.0,4335.0,694.0,1994.0,5007.0,2892.0,4561.0,1058.8,1046.0,2914.0,2864.0,938.9,1374.0,3207.94,917.0,1114.0,3083.0,0.0
20210708,5350.0,1041.0,4124.0,855.0,2298.0,5394.0,2565.0,4535.0,1079.8,918.0,2684.0,2855.0,1088.4,1377.0,4067.94,817.0,1053.0,2893.0,0.0
20210709,5288.0,1766.0,5903.0,696.0,1957.0,5473.0,2789.0,5037.0,998.8,743.0,2537.0,3192.0,832.4,1444.0,3541.82,630.0,1004.0,2720.0,0.0
20210710,4925.0,856.0,5365.0,652.0,1781.0,5217.0,3410.8,8076.0,1195.0,465.0,2964.3,3561.0,779.0,1754.0,3281.22,476.0,881.0,3270.0,0.0
20210711,,,,,,,,,,,,,,,,,,,0.0
20210712,4620.0,1153.0,4978.0,655.0,2112.0,5132.0,3645.0,4439.0,1061.6,654.0,3160.0,3884.0,1251.8,1322.0,3099.74,628.0,962.0,3874.0,0.0
20210713,5083.0,923.0,4863.5,603.0,1728.0,5347.0,2769.0,3955.0,929.8,575.0,2737.0,3556.0,883.4,1192.0,3253.1400000000003,519.0,1002.5,3380.0,0.0
20210714,5013.0,766.0,5441.0,533.0,1425.5,5336.0,2880.1,3500.0,884.8,588.0,2490.0,4047.0,607.9,2088.0,2893.14,590.0,863.5,3503.0,0.0
20210715,4489.0,874.0,3974.0,535.0,1376.0,5261.0,2722.0,3556.0,872.0,508.0,2344.0,5080.0,1044.0,1284.0,1891.34,779.0,874.5,3488.0,0.0
20210716,3523.0,1072.0,3376.5,657.0,1318.3,5253.0,2656.1,4513.0,565.6,782.0,2454.0,7433.0,923.3,1292.0,2733.94,660.0,923.0,3536.0,0.0
20210717,3474.0,1387.0,3261.0,648.0,1400.0,5934.0,2860.4,5832.0,532.0,1322.0,3024.0,8510.0,816.0,1548.0,2205.76,457.0,736.0,4380.0,0.0
20210718,,,,,,,,,,,,,,,,,,,0.0
20210719,4602.0,1784.0,4062.5,763.0,1959.0,6165.0,3474.9,5743.0,950.6,1046.0,3296.0,6621.0,1044.8,1819.0,4313.9400000000005,521.0,601.0,5835.0,0.0
20210720,4387.0,1481.0,4811.5,712.0,1498.0,5941.0,2715.4,5682.0,895.8,928.0,3034.0,5507.0,919.4,1440.0,2232.82,763.0,609.5,5489.0,0.0
20210721,4775.0,1156.0,4019.0,734.0,1632.0,5423.0,2912.0,5672.0,996.8,676.0,2768.5,5866.0,1014.9,1166.0,3387.14,607.0,632.5,5080.0,0.0
20210722,4168.0,1311.0,3812.5,723.0,1522.0,6226.0,2765.5,5644.0,915.8,586.0,2826.0,6469.0,805.9,899.0,2888.14,669.0,604.5,5363.0,0.0
20210723,4655.0,1216.0,4493.0,710.0,1595.0,6013.0,2866.5,5506.0,904.8,630.0,2942.0,5556.0,583.9,1500.0,3007.82,544.0,608.5,4977.0,0.0
20210724,4509.0,1182.0,3948.5,668.0,1197.0,5898.0,3254.8,5363.0,841.0,925.0,3170.0,4672.0,665.0,2117.0,1926.34,696.0,522.5,5821.0,0.0
20210725,,,,,,,,,,,,,,,,,,,0.0
20210726,4235.0,1697.0,4611.5,714.0,1694.0,6866.0,3571.0,5108.0,1044.6,823.0,3342.0,4684.0,1032.39,1521.0,2868.94,702.0,483.5,7724.0,0.0
20210727,4429.0,1322.0,4836.5,659.0,1416.0,6405.0,2947.5,4625.0,1125.8,722.0,3103.0,3537.0,864.49,1523.0,2355.94,4695.0,432.5,7436.0,0.0
20210728,3948.0,1311.0,4162.0,655.0,1612.25,6560.0,2907.0,4869.0,1015.8,710.0,2727.0,3791.0,718.5799999999999,2330.0,2328.14,984.0,444.0,7231.0,0.0
20210729,3406.0,2679.0,3791.5,706.0,1454.0,6603.0,2689.5,5765.0,997.8,795.0,2528.0,4557.0,848.0799999999999,2111.0,3872.52,557.0,488.0,6997.0,0.0
20210730,3776.0,1419.0,4539.5,645.0,1333.0,6635.0,2823.1,6927.0,956.8,802.0,2763.0,6011.0,962.4,1538.0,3467.78,630.0,437.5,7821.0,0.0
20210731,3471.0,1639.0,3639.0,668.0,1337.0,6274.0,3299.5,6593.0,1164.0,630.0,3149.0,6179.0,696.09,2494.0,2221.1400000000003,781.0,365.0,7913.0,0.0
20210801,,,,,,,,,,,,,,,,,,,0.0
20210802,4225.0,1814.0,3405.5,767.0,1570.0,6748.0,3656.0,5957.0,1057.6,826.0,3291.0,5480.0,1037.8,2069.0,2589.74,929.0,425.0,8037.0,0.0
20210803,3841.0,1804.0,4164.5,781.0,1724.0,6474.0,2870.0,5375.0,880.8,967.0,2851.0,4744.0,886.59,2069.0,3487.94,744.0,354.5,7766.0,0.0
20210804,4397.0,1543.0,4479.0,909.0,1419.55,6564.0,2921.0,6540.0,868.8,1327.0,3072.0,4148.0,1077.4,1773.0,3833.08,616.0,356.5,8005.0,0.0
20210805,3926.0,2073.0,6413.5,910.0,1608.0,6671.0,3160.6,8722.0,946.8,1332.0,3217.0,4936.0,1112.49,1597.0,3248.14,708.0,345.0,8534.0,0.0
20210806,4086.0,2374.0,5190.0,901.0,1841.5,6975.0,3704.9,11193.0,946.8,1577.0,3421.7,6997.0,1089.9,1384.0,2968.14,763.0,404.0,10691.0,0.0
20210807,,,,,,,,,,,,,,,,,,,0.0
20210808,,,,,,,,,,,,,,,,,,,0.0
20210809,5198.0,2102.0,6735.0,883.0,1459.0,6292.0,3929.0,6451.0,1354.8,1442.0,3179.0,6323.0,1142.5,1343.0,4107.82,640.0,418.0,9694.0,0.0
20210810,4961.0,1638.0,8146.0,811.0,1560.7,6772.0,4167.6,5162.0,1366.8,1369.0,3261.0,5099.0,1180.99,1631.0,3168.26,824.0,438.5,9095.0,0.0
20210811,4778.0,1584.0,4843.5,812.0,1503.0,6511.0,2758.1,6318.0,1143.8,1215.0,2516.0,6662.0,1177.4,1118.0,4267.32,489.0,271.0,10955.0,0.0
20210812,4344.0,1574.0,4288.5,809.0,1513.0,6616.0,2594.0,7757.0,1098.8,1262.0,2336.0,8317.0,894.99,1350.0,3587.94,601.0,277.0,10694.0,0.0
20210813,3711.0,2213.0,4398.5,828.0,1783.0,6040.0,2734.5,9857.0,1105.0,1158.0,2595.0,9131.0,1012.5,1154.0,3626.39,558.0,320.0,9401.0,0.0
20210814,3733.0,2083.0,4021.0,835.0,1414.0,6324.0,3275.9,10413.0,1138.0,1028.0,3100.3,8975.0,979.59,1409.0,1701.34,846.0,234.0,11863.0,0.0
20210815,,,,,,,,,,,,,,,,,,,0.0
20210816,4559.0,2278.0,5304.0,849.0,1513.0,6332.0,3541.0,7783.0,1301.0,861.0,3056.0,7414.0,1059.0,1463.0,3771.54,626.0,290.5,12004.0,0.0
20210817,4958.0,1592.0,4631.0,908.0,1686.4,7002.0,2839.0,8505.0,1263.2,840.0,2734.8,5469.0,974.19,1700.0,4455.14,516.0,296.0,13299.0,0.0
20210818,3877.0,1976.0,4538.0,913.0,1578.7,6086.0,2867.6,9344.0,1123.8,800.0,2577.0,6653.0,903.9,1376.0,3173.1400000000003,674.0,335.5,13708.0,0.0
20210819,4336.0,1993.0,6311.8,870.0,1371.25,6991.0,2732.0,9323.0,1093.8,808.0,2478.9,7827.0,913.49,1588.0,2413.14,856.0,340.0,10412.0,0.0
20210820,4974.0,1577.0,5592.0,852.0,1500.0,6593.0,2721.0,9847.0,952.8,911.0,2668.0,7140.0,1027.4,1480.0,3309.23,660.0,411.0,7873.0,0.0
20210821,5078.0,1494.0,4362.0,855.0,1389.0,6705.0,3329.3,9990.0,1036.0,1099.0,2951.0,6803.0,818.59,2323.0,3326.14,652.0,365.5,8373.0,0.0
20210822,,,,,,,,,,,,,,,,,,,0.0
20210823,5166.0,1719.0,5816.5,5676.0,1811.0,6815.0,3372.6,9445.0,1173.6,1469.0,3171.0,6061.0,1116.8,1966.0,5049.9400000000005,586.0,393.5,9321.0,0.0
20210824,5416.0,1441.0,5493.0,854.0,1441.0,6956.0,2975.9,8023.0,1171.8,1266.0,2719.9,4587.0,1287.99,1708.0,3528.64,707.0,452.0,7389.0,0.0
20210825,3552.0,1597.0,4999.8,839.0,1334.0,6683.0,2639.2,8881.0,1085.8,1115.0,2362.0,4128.0,1072.4,1571.0,2528.19,831.0,421.0,6358.0,0.0
20210826,4429.0,1429.0,4234.0,848.0,1187.0,6771.0,2520.0,9152.0,969.8,1039.0,2232.0,4366.0,979.99,1754.0,4513.24,533.0,403.5,6322.0,0.0
20210827,5450.0,1523.0,4860.5,831.0,1470.25,6585.0,2691.0,10194.0,1026.8,1021.0,2237.4,5425.0,1021.9,1753.0,4538.1900000000005,450.0,447.0,6416.0,0.0
20210828,5426.0,1481.0,3932.0,864.0,1441.4,6808.0,2902.2,11904.0,1021.0,1075.0,2488.4,8913.0,894.59,2591.0,2631.37,545.0,415.5,7088.0,0.0
20210829,,,,,,,,,,,,,,,,,,,0.0
20210830,5582.0,1681.0,5277.0,891.0,1621.3,6912.0,2965.0,13452.0,1065.6,1329.0,2938.7,7832.0,1170.38,2332.0,4539.99,561.0,550.0,8180.0,0.0
20210831,6215.0,1483.0,4763.5,928.0,1588.0,6677.0,2383.6,17393.0,1168.8,1094.0,2253.6,11042.0,1090.48,2697.0,4798.1900000000005,529.0,561.5,6617.0,0.0
20210901,5030.0,1670.0,4629.5,924.0,1435.25,6731.0,2738.0,14192.0,1093.8,1274.0,2396.0,12073.0,1160.9,2219.0,3958.03,2458.0,616.5,6844.0,0.0
20210902,3159.0,2356.0,4353.5,958.0,1241.0,6729.0,2537.5,34042.0,1095.8,1273.0,2286.0,14896.0,862.49,2396.0,2713.19,721.0,671.0,5324.0,0.0
20210903,5465.0,1821.0,5140.0,970.0,1500.0,6569.0,2418.0,15537.0,1152.8,1191.0,2398.0,14282.0,915.9,2494.0,4097.82,592.0,693.5,4679.0,0.0
20210904,5955.5,2000.0,4606.5,971.0,1508.0,6471.0,2996.0,16414.0,1268.0,1933.0,2726.0,20310.0,948.59,2947.0,5431.59,452.0,571.0,6165.0,0.0
20210905,,,,,,,,,,,,,,,,,,,0.0
20210906,6576.0,2243.0,5861.0,988.0,1704.3,6546.0,2901.7,13917.0,1548.1,1159.0,3495.5,11959.0,1131.8,2165.0,6074.1900000000005,513.0,685.0,6084.0,0.0
20210907,6247.0,2030.0,5992.0,966.0,1561.0,6415.0,2483.0,16748.0,1352.8,1305.0,2572.7,9583.0,976.49,2687.0,4527.969999999999,560.0,651.5,5813.0,0.0
20210908,4472.0,2227.0,5718.0,946.0,1471.0,5978.0,2432.0,17334.0,1005.8,1547.0,2123.0,12656.0,911.4,2745.0,3072.62,670.0,652.0,5933.0,0.0
20210909,5035.0,2020.0,5304.5,954.0,1396.0,6684.0,2545.0,14556.0,1071.8,1315.0,2287.0,11469.0,1015.99,2419.0,4888.54,753.0,712.5,5246.0,0.0
20210910,5963.0,1832.0,6463.0,912.0,1824.0,6763.0,2811.0,15309.0,1305.8,1276.0,2564.0,11844.0,934.9,2419.0,6462.889999999999,434.0,789.5,5574.0,0.0
20210911,6673.0,1897.0,5940.0,872.0,1579.0,6418.0,3055.5,13672.0,1409.0,1366.0,3195.2,11183.0,941.09,2708.0,5736.28,420.0,885.5,5600.0,0.0
20210912,,,,,,,,,,,,,,,,,,,0.0
20210913,8368.0,1772.0,6306.5,908.0,1558.3000000000002,6604.0,2995.3,14474.0,1477.6,1190.0,3348.0,8525.0,1140.3,2261.0,6699.09,480.0,1250.0,5037.0,0.0
20210914,7253.0,1909.0,7033.0,874.0,1678.0,6446.0,2844.0,16254.0,1433.8,1332.0,2756.5,9438.0,876.99,3650.0,5463.13,557.0,1197.5,5097.0,0.0
20210915,7457.0,2094.0,6213.5,889.0,1660.7,5863.0,2907.0,15907.0,1461.8,1324.0,2569.5,13165.0,1145.4,3498.0,5793.25,1792.0,1416.5,5875.0,0.0
20210916,7715.0,2104.0,6678.0,874.0,1860.95,6445.0,3040.5,14798.0,1443.8,1445.0,2777.0,12221.0,1435.99,3100.0,5383.29,596.0,1937.5,6192.0,0.0
20210917,8157.02,1621.0,5803.0,863.0,1581.0,6391.0,3229.0,16005.0,1563.0,1567.0,3265.0,11694.0,1664.0,2303.0,5453.29,596.0,2329.0,6175.0,0.0
20210918,4819.0,2798.0,4227.0,862.0,1440.0,6851.0,3969.0,17780.0,1658.0,2691.0,3651.2,12980.0,1201.09,3337.0,3091.69,988.0,2617.0,8973.0,0.0
20210919,,,,,,,,,,,,,,,,,,,0.0
20210920,,,,,,,,,,,,,,,,,,,0.0
20210921,,,,,,,,,,,,,,,,,,,0.0
20210922,,,,,,,,,,,,,,,,,,,0.0
20210923,,,,,,,,,,,,,,,,,,,0.0
20210924,7755.0,1868.0,8399.0,806.0,1861.9,6850.0,4295.0,5511.0,1958.4,1246.0,4600.3,3922.0,1279.59,3164.0,6940.53,523.0,1539.5,3498.0,0.0
20210925,7843.0,996.0,3946.5,857.0,1060.0,6852.0,3505.0,5225.0,1441.0,971.0,3606.0,2194.0,1209.0,2710.0,5066.7,497.0,1157.5,3149.0,0.0
20210926,,,,,,,,,,,,,,,,,,,0.0
20210927,6265.0,1228.0,5674.5,849.0,1381.3000000000002,6974.0,3116.1,6746.0,1436.8,1102.0,3584.0,2454.0,1288.09,2440.0,5969.09,453.0,1327.5,3427.0,0.0
20210928,5552.02,1007.0,4970.5,853.0,1304.25,6949.0,2197.5,9450.0,1206.8,1102.0,2724.0,2495.0,1354.0,1805.0,4733.09,468.0,1216.5,2961.0,0.0
20210929,5918.0,857.0,5148.0,792.0,1220.5,6843.0,2352.0,7507.0,1247.8,856.0,2618.0,2306.0,1164.0,1527.0,3342.57,519.0,1191.0,2503.0,0.0
20210930,3982.0,931.0,4268.0,830.0,1105.0,6760.0,2503.0,5508.0,1084.8,962.0,2475.0,1672.0,1134.59,1442.0,2257.78,677.0,1473.0,1992.0,0.0
20211001,5351.0,844.0,5813.5,815.0,1356.7,6425.0,3388.0,5159.0,1289.8,1048.0,3367.0,1625.0,1507.5,1270.0,4763.56,505.0,1808.0,2036.0,0.0
20211002,5412.0,784.0,3619.0,831.0,1533.0,6559.0,3067.0,5661.0,1102.0,1028.0,2937.0,2590.0,1105.09,1601.0,4441.33,371.0,1165.0,2248.0,0.0
20211003,,,,,,,,,,,,,,,,,,,0.0
20211004,6381.0,885.0,4430.0,887.0,1740.0,6575.0,2958.0,6206.0,1193.0,1122.0,2910.0,4131.0,1251.0,1760.0,4786.85,427.0,976.5,3398.0,0.0
20211005,4832.0,1070.0,5577.0,923.0,1382.3000000000002,6900.0,2386.0,6306.0,1333.4,1010.0,2776.6,4730.0,1115.09,1742.0,2974.74,590.0,1051.0,3882.0,0.0
20211006,4788.0,1204.0,4808.0,932.0,1388.0,6819.0,2465.0,6471.0,1326.8,866.0,2830.0,4600.0,1330.5,1410.0,2453.09,768.0,1020.5,3753.0,0.0
20211007,4452.0,1193.0,5341.0,918.0,1240.0,6277.0,2291.0,6658.0,1091.0,987.0,2480.0,4767.0,911.59,1918.0,3661.17,545.0,972.0,3856.0,0.0
20211008,4872.0,1031.0,5615.5,917.0,1549.5500000000002,6415.0,2430.5,7340.0,978.6,1219.0,2785.6,4739.0,926.0,1822.0,2623.57,639.0,1089.5,3721.0,0.0
20211009,4547.0,1032.0,4768.0,859.0,1240.0,6762.0,2828.5,7325.0,1110.0,1222.0,3240.0,5542.0,1230.0,2542.0,4201.6900000000005,484.0,1107.5,3374.0,0.0
20211010,,,,,,,,,,,,,,,,,,,0.0
20211011,5802.0,991.0,5294.0,862.0,1700.0,6660.0,3078.0,6304.0,1355.0,1024.0,3666.0,3687.0,1607.0,1365.0,5301.6900000000005,426.0,1110.5,3500.0,0.0
20211012,5105.0,947.0,5239.0,883.0,1161.6,7063.0,2222.0,6475.0,1158.4,1121.0,2568.0,3951.0,1119.09,1613.0,3429.27,480.0,1058.0,3380.0,0.0
20211013,5378.0,917.0,4622.5,895.0,1621.0,6170.0,2370.0,7472.0,1129.8,1128.0,2470.0,5298.0,1019.0,1957.0,5647.29,406.0,897.0,3926.0,0.0
20211014,5898.0,871.0,5331.0,868.0,1821.25,6197.0,2160.0,8040.0,1209.8,1202.0,2482.0,6153.0,1095.09,2094.0,4472.33,452.0,932.5,4347.0,0.0
20211015,5274.0,962.0,4365.0,896.0,1541.0,6219.0,2503.0,9129.0,1229.8,1214.0,2706.0,6592.0,1221.0,2669.0,2923.67,474.0,1175.0,4802.0,0.0
20211016,3918.0,1323.0,4570.0,919.0,1480.0,6788.0,2626.0,9547.0,1236.0,1178.0,3068.7,8262.0,1237.09,2650.0,22096.270000000004,661.0,1168.5,5535.0,0.0
20211017,,,,,,,,,,,,,,,,,,,0.0
20211018,4566.0,1845.0,5499.5,931.0,1525.3,6815.0,2925.5,9076.0,1281.6,1198.0,3132.0,8113.0,1096.0,3022.0,13687.3,927.0,1031.0,5692.0,0.0
20211019,5127.0,1502.0,5054.0,957.0,1747.0,6684.0,2146.0,9524.0,1239.8,1225.0,2693.0,6999.0,836.49,3500.0,33878.29,909.0,1183.0,5229.0,0.0
20211020,5084.0,1508.0,5610.0,929.0,1741.0,6115.0,1722.0,12957.0,1166.8,1333.0,2501.0,8066.0,1011.4,3784.0,33212.95,880.0,1293.0,4992.0,0.0
20211021,4973.0,1431.0,5327.5,917.0,1565.0,6667.0,1723.0,13442.0,1107.8,1367.0,2258.0,12974.0,1064.34,4057.0,54827.49,679.0,1049.0,12056.0,0.0
20211022,4975.0,2036.0,4438.0,935.0,1561.0,6556.0,1793.3,17877.0,1108.8,1398.0,2600.0,11491.0,1270.25,4204.0,53778.29,739.0,1652.0,4879.0,0.0
20211023,4922.0,1577.0,4266.0,925.0,1548.0,6442.0,1884.5,16663.0,1208.0,1367.0,3015.0,13091.0,1431.25,2930.0,74781.69,585.0,1711.0,4693.0,0.0
20211024,,,,,,,,,,,,,,,,,,,0.0
20211025,6343.0,1642.0,5183.5,966.0,1787.3000000000002,6036.0,2238.0,16142.0,1257.6,1455.0,3014.0,11313.0,1360.0,2744.0,225199.09,566.0,3632.0,4555.0,0.0
20211026,5475.0,1886.0,4646.0,976.0,1652.0,6918.0,1897.0,16753.0,1269.8,1484.0,2692.0,9297.0,1305.0,2636.0,243477.93,625.0,3503.01,4465.0,0.0
20211027,5722.5,1348.0,5200.5,981.0,1630.7,6115.0,1989.1,15305.0,1308.0,1369.0,2467.5,9141.0,1011.0,2918.0,235474.29,690.0,3665.5,3960.0,0.0
20211028,5378.0,1569.0,5584.0,925.0,1250.0,5968.0,2050.0,12916.0,1279.0,1310.0,2592.0,9886.0,940.09,3236.0,282446.49,790.0,3764.5,4277.0,0.0
20211029,5338.0,1653.0,5366.5,943.0,1481.3000000000002,7156.0,2069.0,11131.0,1255.6,1362.0,2824.0,9595.0,1066.25,3631.0,303618.94,719.0,4052.5,4120.0,0.0
20211030,4229.0,1435.0,4757.0,903.0,1619.0,6465.0,2251.0,9915.0,1381.0,1295.0,3342.0,6310.0,925.34,4218.0,243564.84,767.0,4419.3,4178.0,0.0
20211031,,,,,,,,,,,,,,,,,,,0.0
20211101,6281.0,1508.0,6035.5,920.0,1849.3,6132.0,2517.0,8775.0,1587.6,1304.0,3060.0,5101.0,1267.25,2909.0,385034.09,647.0,4499.65,4157.0,0.0
20211102,5871.0,1456.0,5447.0,927.0,1411.7,6798.0,1980.0,7525.0,1345.6,1240.0,2781.8,7349.0,1175.0,2387.0,564451.9299999999,563.0,4719.99,4364.0,0.0
20211103,5534.0,1285.0,4725.0,917.0,1524.0,6666.0,1992.0,7043.0,1287.0,1304.0,3040.0,3480.0,1110.34,1893.0,483151.33,664.0,5180.67,3429.0,0.0
20211104,5367.0,1192.0,6159.5,899.0,1744.7,6353.0,2000.0,6858.0,1318.0,1248.0,2957.7,2960.0,1065.25,1696.0,493675.09,695.0,5312.5,3223.0,0.0
20211105,4986.5,1311.0,5011.0,922.0,1649.0,6973.0,2074.0,7605.0,1260.8,1271.0,3200.0,3145.0,898.25,1833.0,583364.09,694.0,5070.5,3346.0,0.0
20211106,6215.0,1263.0,5055.0,888.0,2058.0,6454.0,2160.0,7832.0,1421.0,1270.0,3066.0,2460.0,668.34,3290.0,662024.53,644.0,4982.03,3396.0,0.0
20211107,,,,,,,,,,,,,,,,,,,0.0
20211108,7687.0,1307.0,4522.5,921.0,2057.3,6458.0,2432.0,7094.0,1388.6,1439.0,3266.0,2403.0,1141.25,2618.0,637089.09,737.0,5428.0,3381.0,0.0
20211109,6330.5,1441.0,4191.0,905.0,1506.0,6943.0,1871.0,6579.0,1253.6,1439.0,2790.0,1972.0,919.25,2477.0,401792.82,774.0,4454.01,3712.0,0.0
20211110,6400.5,1512.0,5239.8,938.0,1205.0,6726.0,2159.0,5509.0,1141.8,1547.0,2798.0,1614.0,1134.25,2156.0,561957.27,3161.0,1713.01,2475.0,0.0
20211111,6063.0,1428.0,4533.3,930.0,1720.0,6580.0,2088.0,5055.0,982.8,1595.0,2470.0,1624.0,1047.25,1761.0,412487.93,911.0,5198.5,3280.0,0.0
20211112,8014.0,1350.0,4909.3,935.0,1324.0,7333.0,1945.0,5833.0,1122.8,1656.0,2512.0,1883.0,811.75,2056.0,532617.43,1032.0,4561.5,3412.0,0.0
20211113,7186.0,1581.0,5629.0,891.0,1664.0,7088.0,1975.0,6233.0,1295.0,1937.0,2566.0,2354.0,1122.84,1956.0,673210.91,983.0,5355.5,3641.0,0.0
20211114,,,,,,,,,,,,,,,,,,,0.0
20211115,9334.0,1747.0,4966.0,918.0,2026.25,6503.0,1773.0,7926.0,1294.0,1826.0,2756.0,2591.0,980.25,1861.0,994241.69,692.0,5813.56,3420.0,0.0
20211116,7777.0,1505.0,6280.0,901.0,1422.0,6988.0,1461.0,10157.0,1290.0,1563.0,2478.0,2360.0,941.34,1857.0,682776.49,677.0,6289.0,2805.0,0.0
20211117,8143.0,1359.0,5631.0,896.0,1260.0,6879.0,1877.0,8967.0,1324.0,1353.0,2541.0,2255.0,833.25,1725.0,513696.69,682.0,7628.59,2426.0,0.0
20211118,8421.0,1279.0,6235.0,859.0,1561.0,6806.0,1940.0,7682.0,1306.0,1309.0,2459.0,2130.0,955.25,1608.0,693369.69,673.0,6517.5,2249.0,0.0
20211119,9371.0,1335.0,6052.0,861.0,2012.0,6663.0,2004.0,13612.0,1276.0,1368.0,2452.0,2468.0,877.34,1760.0,712581.33,763.0,5917.03,2177.0,0.0
20211120,7763.0,1301.0,4735.0,851.0,1386.0,7159.0,2079.0,7331.0,1380.7,1210.0,2772.0,2579.0,768.25,1747.0,793334.49,660.0,6118.01,1989.0,0.0
20211121,,,,,,,,,,,,,,,,,,,0.0
20211122,8838.0,1377.0,5123.8,949.0,1364.3000000000002,7860.0,2122.0,7099.0,1468.4,1300.0,3080.0,2405.0,940.5,1633.0,742611.89,687.0,4930.02,2400.0,0.0
20211123,6268.5,1390.0,5533.3,870.0,1121.0,6931.0,1774.0,6981.0,1346.8,1198.0,2768.0,2314.0,692.25,1951.0,442078.29,732.0,5070.52,2756.0,0.0
20211124,5410.5,1506.0,5104.3,869.0,1349.0,7005.0,2030.5,5912.0,1198.8,1208.0,2752.0,2024.0,985.0,1474.0,472167.87,609.0,2085.54,2290.0,0.0
20211125,6953.0,1285.0,4876.0,813.0,1182.0,6831.0,1961.0,5316.0,1345.0,1101.0,2556.0,1819.0,1036.25,1490.0,542367.69,738.0,7080.0,2621.0,0.0
20211126,8152.5,1395.0,4406.8,905.0,1277.3,7097.0,1925.0,5188.0,1000.6,1293.0,2640.0,1707.0,919.25,1448.0,672728.89,670.0,6099.5,2445.0,0.0
20211127,6758.0,1425.0,4654.0,818.0,1460.0,6940.0,1964.0,5287.0,1356.0,1137.0,2700.0,1631.0,959.4,1533.0,742735.29,602.0,7133.03,2268.0,0.0
20211128,,,,,,,,,,,,,,,,,,,0.0
20211129,6862.0,1574.0,5430.3,901.0,1441.3,6884.0,1882.0,6386.0,1217.6,1252.0,2318.0,2161.0,834.75,1565.0,581792.08,726.0,7958.0,2371.0,0.0
20211130,6204.0,1402.0,5505.3,843.0,1129.0,7259.0,1597.0,7347.0,1048.8,1350.0,2186.0,2440.0,868.25,1644.0,382091.09,783.0,6494.2,2399.0,0.0
20211201,6022.5,1385.0,4531.3,885.0,1125.0,6483.0,1763.0,7146.0,932.8,1615.0,2132.0,2462.0,990.75,1468.0,432357.93,640.0,8043.0,2435.0,0.0
20211202,4831.0,1521.0,5070.3,835.0,1341.0,6802.0,1750.0,6223.0,929.3,1778.0,2406.0,2399.0,1062.25,1389.0,181458.29,913.0,1808.5,2486.0,0.0
20211203,5712.0,1491.0,5112.3,828.0,1281.0,6948.0,1888.0,6053.0,1193.8,1598.0,2318.0,2549.0,1176.25,1287.0,342118.29,810.0,7633.5,2498.0,0.0
20211204,6542.0,1343.0,4522.0,777.0,1020.0,7380.0,1943.0,6606.0,1121.0,1575.0,2562.0,2709.0,844.25,1446.0,561911.33,669.0,6385.5,2607.0,0.0
20211205,,,,,,,,,,,,,,,,,,,0.0
20211206,6020.0,1504.0,5313.3,844.0,1285.3,6603.0,1858.0,6858.0,1539.0,1458.0,2822.0,2565.0,846.25,1531.0,482964.25,761.0,7906.5,2624.0,0.0
20211207,5004.0,1547.0,4746.3,851.0,1381.0,6805.0,1486.0,8071.0,1383.3,1346.0,2616.0,2489.0,793.25,1547.0,392867.29,746.0,8066.0,2446.0,0.0
20211208,4932.0,1617.0,4857.3,858.0,1381.0,7162.0,1668.0,8988.0,1252.3,1168.0,2616.0,3139.0,854.25,1472.0,392832.82,624.0,7081.5,2465.0,0.0
20211209,5974.0,1336.0,4684.3,863.0,1117.0,6568.0,1695.0,8119.0,1285.8,1090.0,2608.5,2178.0,810.25,1600.0,282368.44,760.0,7140.0,2270.0,0.0
20211210,5773.5,1332.0,6175.3,807.0,1585.0,6678.0,1751.0,8752.0,1128.8,1035.0,2658.0,2105.0,814.0,1383.0,222182.77,681.0,7064.5,2243.0,0.0
20211211,5303.0,1449.0,5435.0,722.0,1132.0,7005.0,1994.0,8534.0,1271.0,1009.0,2880.0,2153.0,958.0,1371.0,131971.49,809.0,6638.5,2297.0,0.0
