,date,배추_거래량(kg),배추_가격(원/kg),양파_거래량(kg),양파_가격(원/kg),마늘_거래량(kg),마늘_가격(원/kg),깻잎_거래량(kg),깻잎_가격(원/kg),대파_거래량(kg),대파_가격(원/kg),상추_거래량(kg),상추_가격(원/kg),양상추_거래량(kg),양상추_가격(원/kg),무_거래량(kg),무_가격(원/kg),시금치_거래량(kg),시금치_가격(원/kg),day
138,2018-03-01,4225.0,1249.0,3746.0,805.0,1274.0,5133.0,1894.0,3995.0,92.0,1267.0,2580.0,1468.0,874.0,1665.0,1448.5,1605.0,6419.02,1439.0,목요일
139,2018-03-02,4652.2,1437.0,4586.0,797.0,1029.4,5684.0,1675.9,5003.0,79.0,1310.0,2760.4,1862.0,946.3,2094.0,1639.0,1762.0,5446.719999999999,2017.0,금요일
140,2018-03-03,3996.0,1611.0,3807.0,797.0,1198.0,5044.0,1876.0,5797.0,118.0,1230.0,2888.0,2192.0,1206.5,1623.0,2075.5,1462.0,989.5,2225.0,토요일
141,2018-03-04,5369.4,1501.0,4230.25,822.5,1285.15,5214.0,2057.75,5548.0,113.25,1240.0,3005.2,2043.5,1341.4,1553.5,3519.0,1208.5,4003.7,2066.5,일요일
142,2018-03-05,6742.8,1391.0,4653.5,848.0,1372.3,5384.0,2239.5,5299.0,108.5,1250.0,3122.4,1895.0,1476.3,1484.0,4962.5,955.0,7017.9,1908.0,월요일
143,2018-03-06,5442.0,1406.0,4633.5,824.0,1404.4,4990.0,1770.5,5878.0,77.0,1291.0,2736.2,1776.0,1069.8000000000002,1452.0,3693.5,967.0,4990.8,1808.0,화요일
144,2018-03-07,5232.6,1291.0,5873.5,751.0,937.6,5196.0,1990.3,5437.0,90.5,1132.0,2842.2,1583.0,983.3,1864.0,3082.5,922.0,8569.6,1348.0,수요일
145,2018-03-08,5384.2,1169.0,4979.0,726.0,1281.0,5111.0,2009.9,5024.0,75.0,1185.0,2886.2,1477.0,951.4,1706.0,2842.5,911.0,5667.1,1255.0,목요일
146,2018-03-09,4609.2,1244.0,5036.5,683.0,1314.4,4846.0,1892.4,4734.0,98.5,1084.0,3062.2,1318.0,1163.5,1568.0,2301.0,941.0,4212.610000000001,1308.0,금요일
147,2018-03-10,4899.0,1199.0,4670.5,665.0,1457.0,4950.0,2050.5,4812.0,83.0,963.0,3278.0,1129.0,1156.5,1442.0,2223.0,963.0,6506.51,1143.0,토요일
148,2018-03-11,5395.6,1246.5,4897.0,676.0,1627.55,4770.0,2131.05,4927.0,90.25,990.0,3203.2,1259.0,1210.75,1359.5,2442.25,952.5,6013.325,1207.0,일요일
149,2018-03-12,5892.2,1294.0,5123.5,687.0,1798.1,4590.0,2211.6,5042.0,97.5,1017.0,3128.4,1389.0,1265.0,1277.0,2661.5,942.0,5520.139999999999,1271.0,월요일
150,2018-03-13,6456.6,1266.0,5022.0,679.0,1574.9,4862.0,1697.5,5880.0,91.5,1120.0,2861.5,1777.0,975.2,1332.0,3377.6800000000003,903.0,3897.1,1421.0,화요일
151,2018-03-14,5313.6,1225.0,5072.5,670.0,1486.4,4783.0,1838.5,6438.0,87.0,1086.0,2889.2,2018.0,798.8,1629.0,2832.0,909.0,4553.1,1467.0,수요일
152,2018-03-15,4890.2,1208.0,5265.0,667.0,1522.0,4733.0,1830.5,6798.0,103.0,1032.0,3078.2,1722.0,802.1,1919.0,2257.5,1086.0,5975.93,1167.0,목요일
153,2018-03-16,4317.2,1205.0,4569.0,610.0,1325.7,4832.0,1892.5,6948.0,128.5,1056.0,3258.2,1463.0,1283.1,1355.0,1975.5,1033.0,3886.62,1044.0,금요일
154,2018-03-17,3757.0,1264.0,4675.0,589.0,1747.0,4202.0,2134.0,6454.0,84.0,969.0,3360.0,1306.0,1116.0,1228.0,1887.0,1001.0,3496.5,1157.0,토요일
155,2018-03-18,4883.1,1313.5,4713.5,591.5,1846.9,4164.0,2296.5,6177.0,84.0,1011.5,3355.3,1455.0,1083.3,1336.5,2150.5,1082.0,3684.7,1241.0,일요일
156,2018-03-19,6009.2,1363.0,4752.0,594.0,1946.8,4126.0,2459.0,5900.0,84.0,1054.0,3350.6,1604.0,1050.6,1445.0,2414.0,1163.0,3872.9,1325.0,월요일
157,2018-03-20,5096.6,1527.0,5501.0,589.0,1883.0,4151.0,1870.5,5861.0,105.5,1060.0,3254.2,1739.0,1092.8,1583.0,2378.5,1209.0,2519.61,1589.0,화요일
158,2018-03-21,4694.0,1395.0,5419.5,603.0,1749.3,3963.0,2028.4,5454.0,148.0,1071.0,3271.0,1598.0,888.3,1901.0,3074.5,1208.0,2424.5,1810.0,수요일
159,2018-03-22,4443.2,1295.0,4857.5,596.0,1808.1,4332.0,1887.7,5431.0,76.5,1365.0,2983.4,1577.0,1077.9,1775.0,2531.0,7551.0,1846.7,2017.0,목요일
160,2018-03-23,4604.2,1192.0,5385.5,675.0,1829.8,4279.0,1883.5,5744.0,114.0,1272.0,3196.2,1558.0,1036.1,1594.0,3486.0,1007.0,2358.6,2067.0,금요일
161,2018-03-24,4027.0,1304.0,5641.5,672.0,2057.4,3528.0,1980.4,6394.0,102.0,1195.0,2975.0,1839.0,653.2,1946.0,2289.0,937.0,3349.31,1895.0,토요일
162,2018-03-25,4747.6,1390.5,6047.75,657.5,2021.3,3685.0,2053.25,7158.0,108.0,1088.5,2992.7,2302.0,792.55,2057.5,2219.25,1051.5,4137.115,1729.0,일요일
163,2018-03-26,5468.2,1477.0,6454.0,643.0,1985.2,3842.0,2126.1,7922.0,114.0,982.0,3010.4,2765.0,931.9,2169.0,2149.5,1166.0,4924.92,1563.0,월요일
164,2018-03-27,4658.0,1468.0,6538.0,593.0,2348.5,3617.0,1806.0,8870.0,80.0,1052.0,3076.0,3179.0,918.0,2942.0,1913.68,1373.0,2837.5,1609.0,화요일
165,2018-03-28,16836.4,760.0,6516.5,548.0,2340.64,3756.0,2109.0,9395.0,126.0,699.0,3285.4,3059.0,1172.0,2807.0,3070.0,1128.0,2303.2,1575.0,수요일
166,2018-03-29,4389.2,1385.0,6255.5,477.0,2009.6,3505.0,2174.2,7193.0,140.5,663.0,3398.4,2761.0,1367.8,1753.0,2899.5,1039.0,1967.1,1581.0,목요일
167,2018-03-30,3454.6,1460.0,5739.0,456.0,2164.0,3542.0,2059.6,6018.0,99.5,375.0,3608.2,2529.0,1440.9,1493.0,3828.0,832.0,2055.8,1663.0,금요일
168,2018-03-31,3203.0,1463.0,4435.0,408.0,1819.0,3788.0,2182.5,5683.0,69.0,503.0,3976.0,2244.0,1071.5,1519.0,2479.5,810.0,1779.3,1779.0,토요일
169,2018-04-01,3819.6,1518.0,4914.0,433.0,1974.6,4105.5,2356.7,5406.0,79.75,1626.5,3969.2,2140.5,1072.55,1636.5,2720.34,864.5,2007.46,1837.0,일요일
170,2018-04-02,4436.2,1573.0,5393.0,458.0,2130.2,4423.0,2530.9,5129.0,90.5,2750.0,3962.4,2037.0,1073.6,1754.0,2961.1800000000003,919.0,2235.62,1895.0,월요일
171,2018-04-03,4377.2,1329.0,5733.0,455.0,2025.0,4318.0,2026.1,4645.0,104.5,910.0,3574.4,1489.0,1299.3,1518.0,2745.5,864.0,1757.12,1980.0,화요일
172,2018-04-04,4397.6,1202.0,4809.0,508.0,2082.0,3729.0,2198.4,4086.0,99.5,554.0,3296.2,1380.0,1334.8,1425.0,2500.0,790.0,1827.6,1874.0,수요일
173,2018-04-05,4120.2,1200.0,5620.0,490.0,2022.4,3976.0,1968.5,4076.0,93.0,458.0,3133.2,1369.0,1048.4,1524.0,2413.0,818.0,1800.3,1712.0,목요일
174,2018-04-06,3764.0,1027.0,6384.5,520.0,1760.5,4437.0,2071.0,3786.0,92.5,364.0,3237.2,1261.0,1151.5,1205.0,2217.5,1109.0,1931.3,1512.0,금요일
175,2018-04-07,4180.6,1009.0,7168.5,520.0,2030.9,4334.0,2131.7,3890.0,60.5,754.0,3697.2,1225.0,1240.2,1074.0,2034.5,1259.0,1963.3,1333.0,토요일
176,2018-04-08,4552.1,1037.5,7107.25,544.0,2160.0,4090.0,2197.15,4094.0,84.25,783.5,3618.55,1404.0,1221.9,1088.5,2746.25,1185.5,2032.45,1487.5,일요일
177,2018-04-09,4923.6,1066.0,7046.0,568.0,2289.1,3846.0,2262.6,4298.0,108.0,813.0,3539.9,1583.0,1203.6,1103.0,3458.0,1112.0,2101.6,1642.0,월요일
178,2018-04-10,4269.6,1136.0,6488.0,681.0,2010.7,4257.0,1708.5,5143.0,83.5,765.0,3219.2,1849.0,976.3,1042.0,3662.18,1108.0,1689.11,2043.0,화요일
179,2018-04-11,4161.5,1369.0,7526.0,743.0,1520.8,3841.0,1767.7,5628.0,110.0,593.0,3053.2,1839.0,1162.8,971.0,3654.0,881.0,1607.3,2227.0,수요일
180,2018-04-12,3764.5,1322.0,8599.0,636.0,1692.2,4288.0,1725.4,5907.0,68.0,730.0,3061.7,2034.0,1212.8,899.0,3008.0,817.0,1562.8,2047.0,목요일
181,2018-04-13,3802.5,1456.0,8704.5,564.0,1647.94,4378.0,1914.5,6582.0,96.0,468.0,3124.2,2426.0,1147.3,856.0,2365.0,870.0,1365.63,3270.0,금요일
182,2018-04-14,3653.0,1478.0,6221.0,595.0,1616.0,4652.0,2060.5,8584.0,80.5,428.0,3271.2,3828.0,1033.5,1107.0,1870.0,1064.0,1249.3,2813.0,토요일
183,2018-04-15,4203.5,1453.5,6603.25,601.5,1758.5,4585.0,2207.8,7739.0,80.75,526.0,3622.05,3454.0,1073.55,1121.0,2329.75,1115.0,1394.6999999999998,3052.5,일요일
184,2018-04-16,4754.0,1429.0,6985.5,608.0,1901.0,4518.0,2355.1,6894.0,81.0,624.0,3972.9,3080.0,1113.6,1135.0,2789.5,1166.0,1540.1,3292.0,월요일
185,2018-04-17,4151.6,1314.0,5185.5,663.0,1696.13,4105.0,1886.2,6142.0,83.5,651.0,3476.0,2128.0,1233.3,886.0,2770.5,1218.0,1412.31,3011.0,화요일
186,2018-04-18,4017.6,1577.0,5893.5,682.0,1626.11,4294.0,2040.4,6443.0,83.5,670.0,3186.0,2361.0,1284.8,796.0,2272.0,2166.0,1425.32,2994.0,수요일
187,2018-04-19,4215.5,1421.0,5316.0,745.0,1658.3,4567.0,1899.4,6527.0,84.5,896.0,3080.2,2810.0,1119.3,805.0,2814.0,1255.0,1393.31,2816.0,목요일
188,2018-04-20,4311.1,1369.0,5521.5,803.0,1690.0,4804.0,1916.5,7402.0,85.5,822.0,3124.2,3398.0,1121.3,835.0,2671.5,1232.0,1471.62,2673.0,금요일
189,2018-04-21,3497.0,1335.0,4977.5,865.0,1161.0,4895.0,2110.0,7343.0,99.0,567.0,3651.0,3372.0,1085.5,850.0,2319.0,1140.0,1376.02,2519.0,토요일
190,2018-04-22,3885.5,1372.0,5492.75,879.5,1321.65,5128.0,2200.9,7196.0,98.75,624.5,3722.8,3023.0,1054.3,878.5,2556.84,1158.0,1479.71,2495.5,일요일
191,2018-04-23,4274.0,1409.0,6008.0,894.0,1482.3,5361.0,2291.8,7049.0,98.5,682.0,3794.6,2674.0,1023.1,907.0,2794.6800000000003,1176.0,1583.4,2472.0,월요일
192,2018-04-24,4087.0,1324.0,4874.5,884.0,1400.0,5695.0,1966.9,7137.0,64.5,839.0,3391.4,2309.0,966.9,1052.0,2739.0,1143.0,1238.6,2514.0,화요일
193,2018-04-25,4727.1,1282.0,5597.0,893.0,1242.4,5408.0,2196.7,6153.0,99.0,685.0,3410.2,2098.0,901.0,1154.0,2174.5,1351.0,1428.3,2314.0,수요일
194,2018-04-26,4285.1,1142.0,6708.0,834.0,1428.5,5640.0,2050.5,5271.0,75.5,758.0,3230.4,1780.0,1377.2,891.0,2633.0,1315.0,1463.6,2162.0,목요일
195,2018-04-27,4794.5,1097.0,3779.5,879.0,1458.1,5305.0,1960.5,5653.0,70.5,839.0,3396.4,1859.0,864.7,1015.0,2788.5,1269.0,1367.1,2118.0,금요일
196,2018-04-28,4276.0,1059.0,5526.0,869.0,1335.5,4938.0,1934.0,6290.0,80.0,1099.0,3664.0,1851.0,981.5,1007.0,2182.0,1356.0,1323.0,2081.0,토요일
197,2018-04-29,4952.7,1042.5,6442.25,854.5,1779.65,4881.5,2020.35,6521.0,86.5,1115.0,3782.6,1840.0,990.2,1275.5,2768.5,1328.0,1410.05,2029.5,일요일
198,2018-04-30,5629.4,1026.0,7358.5,840.0,2223.8,4825.0,2106.7,6752.0,93.0,1131.0,3901.2,1829.0,998.9,1544.0,3355.0,1300.0,1497.1,1978.0,월요일
199,2018-05-01,5454.6,924.0,6421.0,853.0,1689.3,5184.0,1750.4,7236.0,85.0,814.0,3374.0,1562.0,1192.0,1359.0,3431.5,1216.0,1459.0,1764.0,화요일
200,2018-05-02,4844.0,865.0,5017.0,883.0,1495.6999999999998,4764.0,2034.5,7398.0,77.0,671.0,3044.4,1879.0,1156.3,1185.0,2544.0,1412.0,1458.1,1788.0,수요일
201,2018-05-03,4507.5,916.0,6172.0,866.0,1494.2,4968.0,2042.4,6884.0,67.5,956.0,3330.4,1881.0,1271.3,986.0,3104.0,1363.0,1573.6,1846.0,목요일
202,2018-05-04,4395.5,956.0,6574.5,855.0,1467.6,4728.0,2318.5,6308.0,91.0,925.0,3604.7,1836.0,1231.3,1045.0,3113.1800000000003,1343.0,1724.3,1726.0,금요일
203,2018-05-05,4301.0,1035.0,8653.0,747.0,1309.5,5237.0,2478.4,4654.0,86.0,720.0,4025.0,1207.0,1159.0,930.0,2529.0,1345.0,1730.0,1476.0,토요일
204,2018-05-06,4705.0,1035.0,7963.75,740.5,1489.05,5152.0,2417.3500000000004,5286.0,88.5,793.0,3839.5,1418.0,988.5,1024.0,2906.25,1357.0,1635.0,1538.5,일요일
205,2018-05-07,5109.0,1035.0,7274.5,734.0,1668.6,5067.0,2356.3,5918.0,91.0,866.0,3654.0,1629.0,818.0,1118.0,3283.5,1369.0,1540.0,1601.0,월요일
206,2018-05-08,4957.5,1014.0,6260.0,714.0,1217.6,5349.0,1790.5,6850.0,59.0,1676.0,3284.6,1551.0,886.9000000000001,1345.0,3752.5,1160.0,1865.4,1498.0,화요일
207,2018-05-09,4738.0,916.0,5168.0,721.0,1477.2,4994.0,1936.5,6577.0,87.5,1262.0,3332.4,1451.0,1118.3,1140.0,3194.0,1089.0,1696.8,1421.0,수요일
208,2018-05-10,4418.0,1002.0,6442.0,710.0,1235.8,5492.0,1844.5,6541.0,109.0,876.0,3376.2,1586.0,1055.3,1124.0,3080.1800000000003,1119.0,1753.0,1406.0,목요일
209,2018-05-11,5326.1,841.0,7543.5,615.0,1521.2,4827.0,1903.9,7225.0,86.0,616.0,3288.4,1737.0,966.3,1131.0,2777.55,1301.0,1738.0,1438.0,금요일
210,2018-05-12,4332.0,869.0,5832.0,606.0,1282.0,5258.0,2051.5,7524.0,94.0,506.0,3894.0,1896.0,664.0,1936.0,2453.0,1246.0,1712.5,1444.0,토요일
211,2018-05-13,12097.5,671.0,6186.25,612.5,1339.45,4777.0,2186.5,7314.5,100.5,578.0,3783.45,1868.0,813.3,1735.0,2703.75,1284.0,1670.55,1521.5,일요일
212,2018-05-14,19863.0,473.0,6540.5,619.0,1396.9,4296.0,2321.5,7105.0,107.0,650.0,3672.9,1840.0,962.6,1534.0,2954.5,1322.0,1628.6,1599.0,월요일
213,2018-05-15,5228.1,737.0,5983.0,664.0,1364.4,5233.0,2105.8,6474.0,90.5,749.0,3446.2,1420.0,1178.3,1130.0,2625.5,1432.0,1638.1,1692.0,화요일
214,2018-05-16,4687.1,734.0,7999.0,605.0,1645.8,4240.0,2169.1,5866.0,111.0,784.0,3260.4,1129.0,1034.3,1158.0,4086.0,1335.0,1790.8,1420.0,수요일
215,2018-05-17,5012.1,741.0,7810.5,560.0,1220.9,4564.0,2045.1,5553.0,84.5,719.0,2963.5,1165.0,1138.3,1080.0,4152.5,1058.0,1650.3,1291.0,목요일
216,2018-05-18,4446.6,630.0,6714.5,483.0,1452.0,4386.0,2256.1,4569.0,89.5,596.0,2783.2,1182.0,912.0,1011.0,2903.0,925.0,1593.8,1195.0,금요일
217,2018-05-19,4074.0,750.0,5083.0,518.0,1185.0,5083.0,2420.5,4581.0,77.0,675.0,2714.0,2155.0,817.0,1089.0,2259.5,941.0,1731.5,1274.0,토요일
218,2018-05-20,4724.05,779.5,6937.0,520.5,1567.75,4604.0,2525.15,4587.5,85.25,832.0,3117.8,2109.0,829.95,1394.5,3593.365,903.5,1853.35,1400.5,일요일
219,2018-05-21,5374.1,809.0,8791.0,523.0,1950.5,4125.0,2629.8,4594.0,93.5,989.0,3521.6,2063.0,842.9,1700.0,4927.23,866.0,1975.2,1527.0,월요일
220,2018-05-22,5141.0,772.0,7579.5,543.0,1351.7,4436.0,1851.0,5494.0,91.0,1421.0,3142.0,2545.0,751.0,1964.0,4269.0,710.0,1620.0,1449.0,화요일
221,2018-05-23,4878.0,765.0,7539.5,553.0,1701.0,4556.0,1922.2,6647.0,135.0,1339.0,3281.4,3077.0,826.6,1804.0,3450.0,773.0,1406.6,1708.0,수요일
222,2018-05-24,4194.6,890.0,5554.0,577.0,1473.5,4397.0,1723.6,7657.0,84.5,1398.0,3070.2,3202.0,813.3,1520.0,4092.5,590.0,1451.1,1909.0,목요일
223,2018-05-25,5037.5,985.0,7621.5,585.0,1704.0,4229.0,2260.1,7017.0,123.5,1417.0,3330.2,3106.0,1019.3,1459.0,2912.5,682.0,1592.1,2091.0,금요일
224,2018-05-26,5092.0,939.0,7981.0,572.0,1825.0,4246.0,2464.5,7020.0,118.0,1289.0,3618.0,3441.0,800.0,1690.0,2787.5,693.0,1430.0,2156.0,토요일
225,2018-05-27,5468.5,957.5,8575.65,563.0,1850.5,4077.5,2664.55,6709.5,134.5,1160.5,3663.85,3503.0,874.8,1750.0,2913.5,771.0,1471.3,2300.5,일요일
226,2018-05-28,5845.0,976.0,9170.3,554.0,1876.0,3909.0,2864.6000000000004,6399.0,151.0,1032.0,3709.7,3565.0,949.6,1810.0,3039.5,849.0,1512.6,2445.0,월요일
227,2018-05-29,5149.6,873.0,8204.1,513.0,2161.9,3715.0,2337.6,5941.0,122.0,888.0,3617.2,2546.0,867.3,1498.0,3873.5,758.0,1592.5,2039.0,화요일
228,2018-05-30,4985.1,848.0,7914.0,517.0,1607.4,3748.0,2408.0,5425.0,102.0,798.0,3486.5,2171.0,967.3,1346.0,3349.0,784.0,1507.8,2008.0,수요일
229,2018-05-31,5016.5,822.0,6532.3,503.0,1515.5,4377.0,2545.1,5162.0,87.0,943.0,2982.2,2248.0,928.3,1123.0,3805.0,728.0,1468.3,2176.0,목요일
230,2018-06-01,5161.2,722.0,6463.6,531.0,2081.9,3678.0,2660.2,4651.0,105.0,949.0,3416.2,2073.0,1117.3,994.0,3706.38,653.0,1388.3,1947.0,금요일
231,2018-06-02,5305.0,592.0,5592.0,572.0,878.0,3435.0,3047.8,3861.0,114.0,1311.0,3807.0,1897.0,927.0,944.0,3102.1800000000003,787.0,1343.5,2056.0,토요일
232,2018-06-03,5598.3,643.0,7193.15,581.0,834.5,2976.0,3158.9,3909.5,137.5,1284.0,3966.7,1814.0,910.8,1181.0,4893.34,726.5,1437.3,2141.0,일요일
233,2018-06-04,5891.6,694.0,8794.3,590.0,791.0,2517.0,3270.0,3958.0,161.0,1257.0,4126.4,1731.0,894.6,1418.0,6684.5,666.0,1531.1,2226.0,월요일
234,2018-06-05,5244.1,802.0,7194.8,603.0,1822.8,3836.0,2611.1,3851.0,130.0,1148.0,3552.4,1341.0,969.3,1225.0,3286.5,784.0,1559.1,1998.0,화요일
235,2018-06-06,5199.0,651.0,7145.0,593.0,1729.8,3486.0,2679.5,3687.0,113.0,989.0,3380.0,1027.0,990.0,1017.0,3581.0,747.0,1455.0,1508.0,수요일
236,2018-06-07,4531.0,714.0,7196.8,592.0,1507.0,3713.0,2657.2,3671.0,100.0,1001.0,2979.4,1166.0,989.6,982.0,3095.5,760.0,1600.6,1352.0,목요일
237,2018-06-08,5133.1,628.0,6048.6,603.0,2200.2,3531.0,2833.1,3586.0,116.0,944.0,3032.2,1267.0,805.6,1009.0,3736.0,710.0,1318.3,1387.0,금요일
238,2018-06-09,5059.6,587.0,6838.3,597.0,2126.8,3280.0,3088.3,3654.0,165.0,996.0,3269.2,1314.0,781.4,1082.0,4439.0,606.0,1316.5,1368.0,토요일
239,2018-06-10,5191.05,675.0,7624.65,593.5,2317.9,3216.0,3437.75,3651.0,141.5,1119.0,3318.8,1472.5,853.55,1172.0,3922.34,691.0,1401.3,1512.0,일요일
240,2018-06-11,5322.5,763.0,8411.0,590.0,2509.0,3152.0,3787.2,3648.0,118.0,1242.0,3368.4,1631.0,925.7,1262.0,3405.6800000000003,776.0,1486.1,1656.0,월요일
241,2018-06-12,5541.5,644.0,6874.1,575.0,2070.5,3460.0,2968.0,3535.0,110.0,1171.0,3257.4,1363.0,909.3,1109.0,3930.0,630.0,1515.0,1519.0,화요일
242,2018-06-13,5291.0,582.0,6174.3,607.0,2013.7,3913.0,3116.0,3272.0,99.0,1012.0,3103.5,1100.0,925.0,990.0,3669.0,562.0,1349.0,1430.0,수요일
243,2018-06-14,4961.5,559.0,5326.9,643.0,1755.8,3603.0,3036.2,3413.0,119.0,1008.0,3148.2,1033.0,930.6,916.0,3466.5,588.0,1512.1,1410.0,목요일
244,2018-06-15,4694.5,629.0,5927.6,689.0,1774.5,3922.0,3028.2,3781.0,118.0,904.0,3213.2,1292.0,846.3,838.0,2325.0,723.0,1531.8,1362.0,금요일
245,2018-06-16,4405.0,645.0,6121.0,689.0,1975.0,3473.0,3294.0,4139.0,120.0,1030.0,3189.0,1506.0,686.0,1159.0,3689.5,584.0,1549.0,1200.0,토요일
246,2018-06-17,5064.35,678.5,8468.25,675.0,2004.55,3525.0,3636.75,3921.5,136.5,1047.0,3419.8,1441.5,871.3,995.5,3338.5,637.5,1551.2,1312.5,일요일
247,2018-06-18,5723.7,712.0,10815.5,661.0,2034.1,3577.0,3979.5,3704.0,153.0,1064.0,3650.6,1377.0,1056.6,832.0,2987.5,691.0,1553.4,1425.0,월요일
248,2018-06-19,5312.0,670.0,9212.5,589.0,1869.4,3737.0,3118.6,3184.0,119.0,966.0,3264.2,1085.0,812.3,877.0,3823.5,579.0,1609.3,1394.0,화요일
249,2018-06-20,5353.5,602.0,7970.8,558.0,2058.4,3725.0,3349.4,3145.0,124.0,871.0,2948.2,1196.0,851.3,849.0,3328.0,640.0,1366.3,1433.0,수요일
250,2018-06-21,4770.5,624.0,6640.4,545.0,1514.55,3623.0,3390.1,3175.0,108.0,911.0,2692.0,1319.0,672.3,1229.0,3980.68,580.0,1183.3,1685.0,목요일
251,2018-06-22,4279.5,710.0,6743.0,564.0,1962.6,4110.0,3335.7,3364.0,116.0,961.0,2935.2,1523.0,654.3,1477.0,3524.5,539.0,1262.3,2243.0,금요일
252,2018-06-23,3911.0,843.0,6499.5,557.0,1677.1,3997.0,3869.0,2787.0,111.0,1384.0,3391.0,1742.0,829.0,1094.0,3143.05,564.0,1161.5,2337.0,토요일
253,2018-06-24,4595.3,910.0,7534.75,545.0,1977.8,4106.0,3921.7,2882.5,134.5,1302.5,3556.45,1707.0,1027.5,964.0,3150.775,587.5,1140.95,2512.5,일요일
254,2018-06-25,5279.6,977.0,8570.0,533.0,2278.5,4215.0,3974.4,2978.0,158.0,1221.0,3721.9,1672.0,1226.0,834.0,3158.5,611.0,1120.4,2688.0,월요일
255,2018-06-26,5757.5,799.0,7320.5,542.0,2027.1,3773.0,3135.1,3130.0,140.0,1088.0,3123.0,1416.0,760.0,1135.0,2734.5,778.0,1250.3,2682.0,화요일
256,2018-06-27,4324.0,835.0,4156.0,620.0,1457.0,4288.0,3357.1,3384.0,118.0,1530.0,2625.2,1704.0,579.3,1594.0,2868.5,703.0,1186.4,2510.0,수요일
257,2018-06-28,4884.6,834.0,6417.5,574.0,1988.1,4152.0,3316.2,3310.0,130.0,987.0,2897.6,1694.0,871.7,1141.0,3762.5,667.0,1141.2,2066.0,목요일
258,2018-06-29,5195.5,850.0,5710.5,553.0,1827.4,4047.0,3372.1,3074.0,129.0,1138.0,3223.2,1690.0,1234.3,805.0,24129.0,545.0,1203.3,2030.0,금요일
259,2018-06-30,4449.0,822.0,5626.0,554.0,1403.3,3991.0,3890.0,2599.0,127.0,867.0,3277.0,1581.0,770.0,902.0,3399.1800000000003,671.0,1266.5,1949.0,토요일
260,2018-07-01,4580.5,867.5,4825.0,569.5,1615.65,4238.5,4048.1,2530.5,129.5,1054.5,3322.7,1702.5,659.3,1309.5,3387.09,704.0,1223.75,2289.0,일요일
261,2018-07-02,4712.0,913.0,4024.0,585.0,1828.0,4486.0,4206.2,2462.0,132.0,1242.0,3368.4,1824.0,548.6,1717.0,3375.0,737.0,1181.0,2629.0,월요일
262,2018-07-03,4328.1,908.0,4929.0,563.0,550.2,3867.0,3254.2,2250.0,111.0,1426.0,2854.2,1712.0,745.6,1240.0,3314.56,709.0,1194.1,2219.0,화요일
263,2018-07-04,4610.5,888.0,5819.5,544.0,1635.6,4235.0,3236.1,2585.0,139.0,943.0,2603.2,2017.0,759.3,934.0,3482.65,471.0,1172.8,2041.0,수요일
264,2018-07-05,5685.1,983.0,6180.0,552.0,1684.4,3670.0,3136.2,2985.0,126.0,861.0,2836.2,2499.0,498.3,1467.0,2903.78,628.0,1008.3,2368.0,목요일
265,2018-07-06,4236.5,1063.0,5697.5,520.0,1234.3,3569.0,3071.1,3966.0,128.0,897.0,3193.2,3073.0,509.3,2398.0,2733.28,645.0,1040.0,2662.0,금요일
266,2018-07-07,3969.0,1141.0,3859.0,575.0,1637.0,3877.0,3623.6,5251.0,131.0,1157.0,3405.0,4343.0,667.0,1621.0,2571.78,711.0,929.5,3367.0,토요일
267,2018-07-08,4463.3,1380.5,4473.25,602.5,1715.5,4249.0,3934.9,4826.5,157.5,1099.5,3699.2,4552.5,623.45,2035.0,3601.03,657.0,1034.05,3469.5,일요일
268,2018-07-09,4957.6,1620.0,5087.5,630.0,1794.0,4621.0,4246.2,4402.0,184.0,1042.0,3993.4,4762.0,579.9,2449.0,4630.28,603.0,1138.6,3572.0,월요일
269,2018-07-10,4528.0,1618.0,3931.0,675.0,1341.8,3991.0,3156.1,4432.0,148.0,1299.0,3364.0,4492.0,698.9,2968.0,3220.28,717.0,963.3,4562.0,화요일
270,2018-07-11,3781.5,1694.0,5256.0,658.0,1679.9,4192.0,3088.1,4881.0,141.0,1144.0,3101.7,4623.0,839.5,2020.0,2990.46,794.0,936.8,4016.0,수요일
271,2018-07-12,3912.5,1438.0,5473.5,604.0,1253.9,4985.0,3216.1,4694.0,134.0,1127.0,3359.2,3591.0,660.7,1848.0,3265.78,1023.0,978.3,3727.0,목요일
272,2018-07-13,4646.5,1240.0,6180.0,566.0,1521.5,4696.0,3229.25,5603.0,178.0,946.0,3591.2,2702.0,591.6,1741.0,3203.28,674.0,889.3,3207.0,금요일
273,2018-07-14,4192.0,1513.0,4572.0,554.0,1275.8,4794.0,3749.0,4755.0,148.0,967.0,3816.5,3040.0,525.5,2184.0,3233.0,567.0,738.5,3718.0,토요일
274,2018-07-15,4687.5,1628.0,4650.0,582.5,1476.3,4804.5,3951.6,4631.0,166.5,946.0,3890.2,2884.0,584.5,2180.5,3406.1800000000003,681.5,818.3,4063.0,일요일
275,2018-07-16,5183.0,1743.0,4728.0,611.0,1676.8,4815.0,4154.2,4507.0,185.0,925.0,3963.9,2728.0,643.5,2177.0,3579.36,796.0,898.1,4408.0,월요일
276,2018-07-17,5620.0,1343.0,5251.5,583.0,1501.2,4576.0,3450.6,4082.0,141.0,841.0,3549.2,1874.0,587.2,2327.0,2915.08,918.0,805.3,4040.0,화요일
